Time,"Vx Velocity,km/s","Vy Velocity, km/s","Vz Velocity, km/s","Wind, Xgse,Re"
1476889200,-448.9,-30.5,-24.1,223.0
1476892800,-425.6,6.2,-22.4,222.99
1476896400,-425.0,-2.7,-19.4,222.97
1476900000,-424.2,-14.1,-18.6,222.97
1476903600,-433.9,-14.7,-18.6,222.95
1476907200,-439.9,-16.7,-23.3,222.94
1476910800,-422.2,-17.4,-17.2,222.93
1476914400,-407.7,12.6,-14.9,222.91
1476918000,-432.4,-8.6,-29.7,222.9
1476921600,-411.8,-2.9,-29.3,222.88
1476925200,-420.9,-19.0,-17.9,222.88
1476928800,-413.3,-17.8,-4.4,222.87
1476932400,-409.0,-17.5,-6.9,222.86
1476936000,-394.3,-11.6,-7.3,222.84
1476939600,-404.0,-15.0,-10.0,222.82
1476943200,-412.2,-8.4,-10.6,222.81
1476946800,-406.2,-4.1,-17.1,222.81
1476950400,-414.2,-7.1,-5.0,222.8
1476954000,-415.4,-5.7,-1.4,222.78
1476957600,-408.9,-3.1,-2.0,222.77
1476961200,-398.1,-3.4,-4.4,222.76
1476964800,-387.7,-0.2,-9.3,222.75
1476968400,-391.0,-0.2,0.1,222.74
1476972000,-395.2,-4.2,-7.3,222.72
1476975600,-387.6,-10.2,-9.7,222.71
1476979200,-372.9,10.0,-9.5,222.7
1476982800,-369.8,27.4,-6.6,222.69
1476986400,-383.9,16.8,-7.5,222.68
1476990000,-393.6,9.4,-9.7,222.66
1476993600,-394.8,4.8,-7.5,222.66
1476997200,-404.1,10.4,-6.9,222.64
1477000800,-396.8,14.0,-3.2,222.63
1477004400,-394.7,13.6,-2.0,222.62
1477008000,-389.9,10.2,-4.4,222.61
1477011600,-388.7,11.7,-5.4,222.6
1477015200,-382.5,20.3,-9.3,222.59
1477018800,-393.4,22.0,-4.1,222.57
1477022400,-385.6,5.0,-1.8,222.56
1477026000,-382.9,0.9,-2.2,222.56
1477029600,-376.0,5.9,3.7,222.55
1477033200,-376.6,-2.3,-1.7,222.54
1477036800,-371.9,6.6,2.1,222.53
1477040400,-367.2,10.7,7.8,222.52
1477044000,-363.5,18.4,16.4,222.51
1477047600,-358.1,22.5,20.2,222.5
1477051200,-366.1,11.4,19.9,222.49
1477054800,-352.7,-0.4,16.0,222.47
1477058400,-360.4,14.1,20.2,222.46
1477062000,-358.2,9.2,15.7,222.45
1477065600,-356.7,15.8,24.0,222.44
1477069200,-359.0,22.0,27.6,222.43
1477072800,-352.9,-8.0,17.0,222.41
1477076400,-352.7,-11.0,16.1,222.41
1477080000,-346.3,-15.9,13.6,222.39
1477083600,-349.0,-18.2,13.3,222.38
1477087200,-346.7,-21.4,11.4,222.38
1477090800,-342.2,-19.8,8.9,222.37
1477094400,-342.2,-19.2,8.3,222.36
1477098000,-339.5,-18.2,3.0,222.35
1477101600,-337.2,-26.5,3.7,222.34
1477105200,-341.1,-29.6,2.5,222.32
1477108800,-344.0,-32.0,2.3,222.31
1477112400,-343.1,-28.7,1.0,222.31
1477116000,-338.4,-28.8,2.1,222.3
1477119600,-338.6,-33.0,8.9,222.29
1477123200,-339.9,-31.4,6.5,222.28
1477126800,-344.2,-20.2,18.1,222.27
1477130400,-337.7,-15.0,19.1,222.26
1477134000,-326.6,-22.5,19.5,222.25
1477137600,-317.3,-17.6,13.6,222.24
1477141200,-314.9,-13.7,18.3,222.22
1477144800,-318.9,-17.2,17.4,222.22
1477148400,-318.8,-19.0,21.1,222.21
1477152000,-329.6,-11.4,23.5,222.2
1477155600,-333.0,-8.8,24.0,222.2
1477159200,-331.7,-11.4,14.0,222.19
1477162800,-350.4,-6.6,7.0,222.18
1477166400,-354.1,-8.4,-0.6,222.16
1477170000,-364.9,4.3,-3.1,222.16
1477173600,-374.7,17.7,-4.1,222.14
1477177200,-382.2,15.6,4.3,222.13
1477180800,-375.7,12.4,8.7,222.13
1477184400,-373.5,6.8,3.2,222.12
1477188000,-381.7,5.7,-0.6,222.11
1477191600,-374.7,-4.5,1.8,222.1
1477195200,-385.1,-3.4,8.8,222.09
1477198800,-403.8,18.5,18.8,222.07
1477202400,-411.9,20.9,12.9,222.06
1477206000,-431.6,20.9,-13.5,222.06
1477209600,-435.8,21.0,-13.5,222.05
1477213200,-436.3,34.3,-9.9,222.04
1477216800,-435.8,28.3,-9.6,222.03
1477220400,-424.4,42.0,7.7,222.03
1477224000,-429.4,48.8,0.4,222.02
1477227600,-430.1,54.4,-14.7,222.01
1477231200,-435.1,51.9,-25.8,222.0
1477234800,-421.4,41.5,-20.2,221.99
1477238400,-414.7,49.0,-15.6,221.97
1477242000,-392.3,20.0,-11.4,221.97
1477245600,-394.9,10.6,-22.6,221.96
1477249200,-398.6,1.7,-9.3,221.95
1477252800,-406.2,15.3,-12.6,221.94
1477256400,-397.4,19.5,-13.5,221.93
1477260000,-414.6,33.6,-21.1,221.92
1477263600,-408.0,32.6,-17.8,222.02
1477267200,-426.5,15.3,-28.6,222.12
1477270800,-414.7,12.5,-27.7,222.11
1477274400,-418.8,14.9,-33.5,222.1
1477278000,-416.4,14.8,-25.4,222.09
1477281600,-397.6,10.9,-23.0,222.09
1477285200,-399.4,9.5,-1.0,222.08
1477288800,-382.3,-6.5,-24.8,222.07
1477292400,-380.1,-15.7,-28.4,222.06
1477296000,-390.1,-23.6,-37.8,222.05
1477299600,-360.3,-15.4,-40.6,222.04
1477303200,-371.8,-21.4,-33.0,222.03
1477306800,-370.5,-21.9,-39.5,222.03
1477310400,-375.0,-27.4,-42.1,222.02
1477314000,-368.5,-21.6,-39.3,222.01
1477317600,-365.6,-12.7,-42.2,222.0
1477321200,-391.6,1.0,-36.2,221.99
1477324800,-380.7,4.3,-29.3,221.98
1477328400,-382.3,0.2,-19.3,221.97
1477332000,-380.4,-7.6,-20.2,221.97
1477335600,-380.1,-3.8,-25.4,221.96
1477339200,-384.7,-6.0,-17.3,221.95
1477342800,-373.3,-6.3,-11.6,221.94
1477346400,-368.4,-1.4,-14.3,221.93
1477350000,-387.8,-11.9,-11.2,221.92
1477353600,-408.5,-14.4,-22.2,221.91
1477357200,-407.2,-18.0,-20.2,221.91
1477360800,-381.5,-28.5,-15.6,221.9
1477364400,-381.7,-30.9,-20.1,221.89
1477368000,-396.1,-28.0,-12.1,221.88
1477371600,-406.3,-17.7,-15.9,221.87
1477375200,-415.0,-18.0,-3.2,221.86
1477378800,-409.6,-18.0,-11.2,221.85
1477382400,-420.9,-15.4,-22.0,221.85
1477386000,-451.1,-19.6,-12.8,221.84
1477389600,-524.7,-13.7,15.9,221.83
1477393200,-574.2,25.9,24.2,221.82
1477396800,-636.3,73.5,20.8,221.81
1477400400,-637.5,80.9,21.7,221.8
1477404000,-670.9,55.2,7.1,221.8
1477407600,-688.8,73.0,10.2,221.79
1477411200,-694.0,94.4,66.3,221.78
1477414800,-700.0,59.3,49.8,221.77
1477418400,-694.4,65.5,36.3,221.76
1477422000,-678.6,53.8,18.5,221.75
1477425600,-693.7,54.5,11.9,221.74
1477429200,-697.5,56.8,45.4,221.74
1477432800,-726.8,48.1,3.6,221.73
1477436400,-734.0,43.6,0.5,221.72
1477440000,-698.5,32.4,0.9,221.71
1477443600,-719.2,14.2,72.5,221.7
1477447200,-673.8,42.6,18.1,221.69
1477450800,-677.3,42.8,7.6,221.68
1477454400,-665.0,29.8,32.7,221.67
1477458000,-662.9,27.2,16.8,221.67
1477461600,-684.7,36.1,19.2,221.66
1477465200,-687.5,46.2,13.5,221.65
1477468800,-688.3,48.4,15.6,221.64
1477472400,-704.6,44.6,24.4,221.63
1477476000,-696.5,40.9,14.4,221.62
1477479600,-661.9,38.9,4.2,221.61
1477483200,-664.0,15.7,24.6,221.61
1477486800,-670.9,10.6,25.4,221.6
1477490400,-629.9,3.3,37.4,221.59
1477494000,-663.3,12.6,33.7,221.58
1477497600,-648.6,18.0,32.4,221.57
1477501200,-659.9,25.9,21.6,221.56
1477504800,-645.4,24.5,30.1,221.55
1477508400,-647.8,6.7,22.5,221.54
1477512000,-662.3,31.3,15.5,221.53
1477515600,-665.6,20.5,13.6,221.53
1477519200,-640.5,17.1,14.3,221.52
1477522800,-645.8,17.0,30.3,221.51
1477526400,-633.2,3.5,27.9,221.5
1477530000,-649.7,11.0,32.5,221.49
1477533600,-638.3,3.2,34.2,221.48
1477537200,-635.9,5.8,29.2,221.47
1477540800,-609.1,2.8,4.7,221.46
1477544400,-627.5,-29.3,22.1,221.45
1477548000,-617.6,-41.8,27.9,221.45
1477551600,-609.4,-41.0,33.2,221.44
1477555200,-599.5,-31.6,29.7,221.43
1477558800,-604.0,-36.1,32.0,221.42
1477562400,-588.8,-49.9,19.6,221.41
1477566000,-570.2,-32.0,41.9,221.39
1477569600,-555.4,-35.9,33.8,221.39
1477573200,-555.2,-29.3,16.5,221.38
1477576800,-592.2,-25.2,47.7,221.37
1477580400,-574.2,-37.0,37.5,221.36
1477584000,-566.3,-40.5,32.5,221.35
1477587600,-538.8,-36.7,-16.5,221.35
1477591200,-575.5,-33.2,15.0,221.34
1477594800,-540.5,-43.8,4.1,221.33
1477598400,-541.7,-30.1,35.7,221.32
1477602000,-530.0,-17.0,48.2,221.31
1477605600,-533.9,9.6,23.1,221.3
1477609200,-533.7,-9.4,18.2,221.29
1477612800,-542.6,-9.4,20.0,221.28
1477616400,-552.8,-5.1,17.6,221.27
1477620000,-554.7,-14.4,18.3,221.26
1477623600,-553.4,-26.2,20.6,221.25
1477627200,-548.9,-10.6,4.8,221.24
1477630800,-552.5,-7.0,16.3,221.23
1477634400,-566.2,-23.6,25.1,221.22
1477638000,-622.2,-10.4,30.1,221.22
1477641600,-614.7,-29.5,29.5,221.2
1477645200,-630.7,-16.1,32.6,221.2
1477648800,-620.9,-7.7,28.1,221.19
1477652400,-654.7,11.8,23.6,221.18
1477656000,-616.3,4.0,27.1,221.17
1477659600,-616.8,14.1,33.5,221.16
1477663200,-625.0,28.1,9.9,221.15
1477666800,-619.2,19.6,26.7,221.14
1477670400,-615.5,3.4,0.4,221.13
1477674000,-638.0,25.3,-6.0,221.12
1477677600,-589.1,-33.9,0.4,221.11
1477681200,-545.1,-70.0,11.4,221.1
1477684800,-532.4,-59.4,3.9,221.09
1477688400,-528.6,-48.9,4.2,221.08
1477692000,-523.7,-39.6,16.4,221.07
1477695600,-569.6,-19.8,20.0,221.06
1477699200,-586.2,-10.3,38.1,221.05
1477702800,-601.1,3.2,29.0,221.04
1477706400,-601.8,-26.9,4.2,221.03
1477710000,-600.5,-42.3,7.5,221.02
1477713600,-608.6,-28.2,29.6,221.01
1477717200,-612.4,-13.1,37.3,221.0
1477720800,-631.1,42.2,50.3,220.99
1477724400,-629.4,49.0,34.7,220.98
1477728000,-670.2,41.3,40.4,220.97
1477731600,-645.6,29.4,45.9,220.96
1477735200,-603.5,-9.7,26.0,220.95
1477738800,-578.1,-31.6,34.8,220.94
1477742400,-578.4,-17.2,56.4,220.93
1477746000,-580.3,-14.8,39.6,220.92
1477749600,-594.9,28.0,3.4,220.91
1477753200,-537.9,-40.4,27.5,220.89
1477756800,-549.5,-47.4,9.3,220.89
1477760400,-541.1,-39.2,19.7,220.88
1477764000,-576.2,-34.0,-3.8,220.87
1477767600,-604.9,-17.0,1.4,220.86
1477771200,-602.2,-23.0,-11.9,220.85
1477774800,-588.5,-17.3,-12.6,220.84
1477778400,-620.7,9.0,12.4,220.83
1477782000,-613.2,20.9,9.5,220.82
1477785600,-624.8,17.2,7.8,220.81
1477789200,-626.8,15.3,11.3,220.8
1477792800,-610.9,-14.8,15.2,220.79
1477796400,-603.6,-0.8,13.7,220.78
1477800000,-589.1,-16.0,-2.7,220.76
1477803600,-568.9,-3.3,-25.1,220.75
1477807200,-602.2,-18.6,-5.5,220.74
1477810800,-610.5,-25.3,-1.2,220.73
1477814400,-607.6,-44.0,-8.0,220.72
1477818000,-603.4,-41.0,-10.4,220.71
1477821600,-597.4833333333333,-37.2,-3.2666666666666675,220.69833333333332
1477825200,-591.5666666666666,-33.4,3.8666666666666654,220.68666666666667
1477828800,-585.65,-29.6,10.999999999999998,220.675
1477832400,-579.7333333333333,-25.799999999999997,18.133333333333333,220.66333333333333
1477836000,-573.8166666666666,-22.0,25.266666666666666,220.65166666666664
1477839600,-567.9,-18.2,32.4,220.64
1477843200,-574.7,-26.8,19.1,220.64
1477846800,-583.4,-41.1,-3.1,220.63
1477850400,-562.0,-36.3,1.7,220.61
1477854000,-551.2,-15.7,-2.0,220.6
1477857600,-544.3,-8.6,-9.0,220.59
1477861200,-542.3,-12.9,-22.8,220.58
1477864800,-537.2,-19.0,-13.0,220.57
1477868400,-531.3,-40.2,3.4,220.56
1477872000,-529.2,-61.5,14.6,220.55
1477875600,-508.7,-43.8,16.2,220.54
1477879200,-537.7,-40.1,14.5,220.53
1477882800,-535.9,-37.5,10.0,220.52
1477886400,-544.2,-24.0,3.5,220.5
1477890000,-522.7,-26.8,-19.2,220.49
1477893600,-498.1,-39.4,-30.8,220.48
1477897200,-493.6,-42.8,-20.2,220.47
1477900800,-483.4,-18.2,-13.1,220.46
1477904400,-482.9,-18.6,-30.0,220.45
1477908000,-478.0,-11.9,-19.8,220.44
1477911600,-497.8,-35.9,-26.5,220.42
1477915200,-494.1,-41.6,-41.0,220.41
1477918800,-492.8,-54.8,-48.3,220.4
1477922400,-500.6,-61.2,-37.6,220.39
1477926000,-496.4,-62.5,-35.8,220.38
1477929600,-480.3,-44.6,-39.1,220.37
1477933200,-478.9,-46.4,-25.9,220.36
1477936800,-473.3,-46.0,-29.8,220.35
1477940400,-484.2,-40.8,-32.8,220.33
1477944000,-488.7,-43.7,-30.7,220.32
1477947600,-475.4,-35.0,-27.2,220.31
1477951200,-474.7,-35.4,-24.2,220.3
1477954800,-476.2,-36.8,-23.6,220.29
1477958400,-462.8,-34.8,-25.0,220.28
1477962000,-465.9,-41.0,-24.4,220.26
1477965600,-457.0,-40.2,-28.9,220.25
1477969200,-448.4,-33.2,-32.1,220.24
1477972800,-450.0,-27.0,-26.6,220.23
1477976400,-475.6,-23.2,-24.4,220.22
1477980000,-470.0,-18.6,-22.7,220.21
1477983600,-465.2,-24.4,-19.9,220.19
1477987200,-447.1,-24.3,-28.9,220.18
1477990800,-465.0,-19.1,-24.5,220.17
1477994400,-473.6,-15.1,-24.8,220.16
1477998000,-468.5,-22.7,-18.8,220.14
1478001600,-456.4,-29.4,-29.9,220.13
1478005200,-452.6,-22.7,-32.1,220.12
1478008800,-469.2,-34.8,-17.0,220.11
1478012400,-471.5,-28.0,-6.3,220.1
1478016000,-481.0,-19.4,-22.3,220.08
1478019600,-510.6,-26.7,-20.7,220.07
1478023200,-497.3,-28.7,-26.1,220.06
1478026800,-497.1,-34.9,-42.0,220.05
1478030400,-475.0,-20.3,-39.4,220.04
1478034000,-473.9,-8.2,-2.8,220.03
1478037600,-477.1,5.5,-6.2,220.01
1478041200,-465.5,-6.5,9.9,220.0
1478044800,-450.7,8.6,-9.0,219.99
1478048400,-428.3,-16.9,-11.2,219.98
1478052000,-426.1,-12.5,-8.0,219.97
1478055600,-429.0,-12.7,-5.1,219.95
1478059200,-418.0,-20.8,-16.5,219.94
1478062800,-410.8,-20.9,-13.8,219.93
1478066400,-409.9,-23.1,-10.7,219.92
1478070000,-403.4,-25.1,-20.3,219.9
1478073600,-418.5,-10.8,-17.1,219.89
1478077200,-427.0,-8.9,-19.2,219.88
1478080800,-427.3,-3.4,10.4,219.87
1478084400,-421.4,9.0,10.7,219.86
1478088000,-415.3,4.9,3.6,219.84
1478091600,-413.3,-5.3,-8.2,219.83
1478095200,-417.4,5.4,-21.1,219.82
1478098800,-425.9,8.6,-21.2,219.81
1478102400,-421.1,-10.4,-22.6,219.79
1478106000,-397.9,-30.4,-29.5,219.78
1478109600,-402.1,-37.2,-31.6,219.77
1478113200,-408.9,-29.3,-22.0,219.76
1478116800,-412.8,-28.0,-24.0,219.74
1478120400,-414.8,-23.1,-6.5,219.73
1478124000,-421.6,2.3,-7.4,219.72
1478127600,-425.3,4.3,-3.1,219.71
1478131200,-405.7,-24.9,-1.7,219.69
1478134800,-403.3,-20.9,4.9,219.68
1478138400,-412.0,-24.5,-1.4,219.67
1478142000,-401.8,-22.4,-0.6,219.66
1478145600,-401.3,-14.3,0.2,219.64
1478149200,-402.7,-24.7,0.1,219.63
1478152800,-397.4,-26.2,-0.3,219.62
1478156400,-400.4,-19.3,10.4,219.61
1478160000,-395.8,-12.2,9.4,219.59
1478163600,-396.2,-14.1,7.4,219.58
1478167200,-389.7,-12.9,14.2,219.57
1478170800,-386.7,-11.9,8.5,219.55
1478174400,-383.0,-8.7,13.7,219.54
1478178000,-382.6,-4.3,18.9,219.53
1478181600,-379.4,-8.9,21.0,219.52
1478185200,-376.8,-2.9,18.0,219.5
1478188800,-372.0,5.3,10.9,219.49
1478192400,-385.4,-7.7,4.4,219.48
1478196000,-390.3,8.2,15.6,219.47
1478199600,-407.7,21.4,7.2,219.45
1478203200,-399.0,16.6,8.3,219.44
1478206800,-403.3,9.4,2.5,219.43
1478210400,-405.2,7.0,1.3,219.41
1478214000,-395.8,12.4,9.7,219.4
1478217600,-394.1,24.5,10.3,219.39
1478221200,-389.6,26.1,9.5,219.38
1478224800,-391.8,19.0,2.6,219.36
1478228400,-401.3,12.3,9.8,219.35
1478232000,-405.1,-1.0,16.3,219.34
1478235600,-403.6,5.5,14.4,219.33
1478239200,-398.7,4.4,6.6,219.31
1478242800,-389.7,9.5,7.9,219.3
1478246400,-385.6,18.6,1.2,219.29
1478250000,-383.4,15.4,3.1,219.27
1478253600,-373.1,10.5,-4.3,219.26
1478257200,-375.8,1.1,-8.5,219.25
1478260800,-372.9,-10.6,-3.1,219.24
1478264400,-358.3,1.4,-0.0,219.22
1478268000,-350.2,-1.3,6.5,219.21
1478271600,-348.3,9.6,16.8,219.2
1478275200,-349.2,18.5,26.2,219.18
1478278800,-359.4,-4.4,22.6,219.16
1478282400,-356.3,2.7,23.0,219.16
1478286000,-356.6,-5.1,13.3,219.15
1478289600,-356.3,-10.9,13.1,219.13
1478293200,-355.9,-13.2,13.9,219.12
1478296800,-354.8,-14.4,15.6,219.11
1478300400,-359.1,-8.8,16.1,219.09
1478304000,-355.2,-5.6,14.5,219.08
1478307600,-354.0,-1.1,15.5,219.07
1478311200,-353.9,0.3,24.3,219.05
1478314800,-354.1,11.9,27.4,219.04
1478318400,-348.6,11.8,27.8,219.02
1478322000,-348.1,-1.4,27.2,219.02
1478325600,-349.0,-11.8,15.9,219.0
1478329200,-347.9,-16.2,12.1,218.99
1478332800,-346.3,-14.6,9.1,218.98
1478336400,-345.9,-8.4,5.7,218.96
1478340000,-349.7,-2.5,4.2,218.94
1478343600,-359.1,2.8,5.6,218.94
1478347200,-359.5,2.4,1.7,218.93
1478350800,-358.5,2.9,2.4,218.91
1478354400,-356.6,0.9,-0.5,218.9
1478358000,-359.0,1.3,-3.7,218.89
1478361600,-346.8,-1.7,-4.5,218.87
1478365200,-335.3,-6.0,-8.9,218.86
1478368800,-327.3,-11.5,-6.7,218.85
1478372400,-326.7,-9.9,-8.4,218.84
1478376000,-325.5,-11.2,-8.1,218.82
1478379600,-323.0,-15.0,-8.3,218.81
1478383200,-323.3,-14.8,-7.8,218.8
1478386800,-323.9,-13.4,-11.2,218.78
1478390400,-320.0,-15.3,-14.8,218.77
1478394000,-317.9,-9.4,-26.6,218.76
1478397600,-322.9,-13.9,-21.1,218.75
1478401200,-322.8,-11.1,-22.6,218.73
1478404800,-323.5,-8.6,-16.1,218.72
1478408400,-324.1,-6.4,-13.1,218.71
1478412000,-320.8,4.3,-6.4,218.7
1478415600,-322.3,3.4,0.9,218.68
1478419200,-324.5,-1.1,-0.9,218.67
1478422800,-322.4,-6.0,0.8,218.66
1478426400,-316.7,10.9,4.9,218.64
1478430000,-313.4,16.2,4.6,218.63
1478433600,-315.3,6.1,8.3,218.62
1478437200,-309.2,3.2,8.4,218.61
1478440800,-306.7,-1.1,11.8,218.59
1478444400,-304.6,-1.9,11.9,218.58
1478448000,-307.4,-4.1,9.1,218.57
1478451600,-306.0,-2.5,11.5,218.56
1478455200,-298.9,1.3,14.2,218.54
1478458800,-296.0,-2.7,9.6,218.53
1478462400,-306.7,6.3,12.3,218.52
1478466000,-308.1,6.2,9.0,218.51
1478469600,-307.4,3.3,5.3,218.49
1478473200,-305.9,4.1,9.0,218.48
1478476800,-303.2,-0.5,6.5,218.47
1478480400,-298.9,-1.6,5.9,218.46
1478484000,-301.6,-2.4,6.6,218.44
1478487600,-300.1,-1.4,8.0,218.43
1478491200,-303.3,0.5,7.8,218.42
1478494800,-301.3,-3.3,10.5,218.41
1478498400,-305.3,-2.2,14.2,218.39
1478502000,-312.2,4.0,12.3,218.38
1478505600,-314.9,10.5,25.1,218.37
1478509200,-310.1,11.9,32.6,218.36
1478512800,-313.3,2.5,30.7,218.35
1478516400,-299.1,6.4,21.1,218.33
1478520000,-292.5,-6.2,4.6,218.32
1478523600,-290.4,-7.4,7.9,218.31
1478527200,-307.8,-5.5,14.4,218.3
1478530800,-305.7,7.3,17.9,218.28
1478534400,-307.3,8.6,17.2,218.27
1478538000,-306.3,8.6,14.7,218.26
1478541600,-300.0,10.8,11.2,218.25
1478545200,-299.6,6.5,11.3,218.24
1478548800,-297.9,-0.7,9.8,218.22
1478552400,-300.1,-3.1,10.3,218.21
1478556000,-301.5,-2.6,5.7,218.2
1478559600,-306.9,0.9,8.9,218.19
1478563200,-304.2,3.3,9.2,218.18
1478566800,-294.9,-3.7,6.8,218.16
1478570400,-295.3,-2.8,2.0,218.15
1478574000,-293.6,-3.3,1.4,218.14
1478577600,-297.7,-5.8,3.0,218.13
1478581200,-296.6,-6.5,2.0,218.12
1478584800,-294.5,-5.6,-1.4,218.11
1478588400,-295.7,-8.8,-8.6,218.09
1478592000,-290.2,-5.3,-4.7,218.08
1478595600,-291.9,-6.3,-6.5,218.07
1478599200,-290.7,-2.6,-2.9,218.06
1478602800,-290.1,-4.7,-3.7,218.05
1478606400,-289.3,-13.4,-0.4,218.04
1478610000,-283.1,-11.9,2.7,218.03
1478613600,-282.3,-6.1,0.2,218.01
1478617200,-277.6,-10.3,1.4,218.0
1478620800,-284.6,-5.6,-3.2,217.99
1478624400,-283.4,-6.1,-5.9,217.98
1478628000,-286.4,-7.1,-11.7,217.97
1478631600,-288.7,-1.8,-16.5,217.96
1478635200,-289.9,-1.0,-13.2,217.95
1478638800,-286.1,-0.5,-13.0,217.94
1478642400,-285.0,-3.6,-8.4,217.92
1478646000,-286.8,-7.2,-7.1,217.91
1478649600,-291.5,-7.2,-11.4,217.9
1478653200,-294.0,-10.4,-13.1,217.89
1478656800,-290.1,-9.7,-10.5,217.88
1478660400,-290.4,-9.6,-11.7,217.87
1478664000,-289.8,-9.5,-11.3,217.86
1478667600,-305.0,-7.3,-7.9,217.85
1478671200,-327.6,-11.5,2.8,217.84
1478674800,-335.3,-7.0,-2.0,217.83
1478678400,-334.0,-13.7,-8.6,217.82
1478682000,-332.1,-14.4,-7.9,217.8
1478685600,-336.5,-9.5,-10.9,217.79
1478689200,-339.6,-5.8,-21.1,217.78
1478692800,-345.2,0.9,-25.0,217.77
1478696400,-340.9,8.3,-20.9,217.76
1478700000,-336.4,7.1,-22.3,217.75
1478703600,-334.2,10.3,-21.3,217.74
1478707200,-332.2,10.2,-17.1,217.73
1478710800,-328.9,17.1,-23.4,217.72
1478714400,-339.7,17.8,-19.6,217.71
1478718000,-347.4,26.4,-38.8,217.7
1478721600,-343.2,22.6,-35.5,217.69
1478725200,-343.4,19.9,-36.7,217.68
1478728800,-344.4,20.8,-28.8,217.67
1478732400,-337.5,10.4,-28.1,217.66
1478736000,-335.7,4.5,-7.4,217.65
1478739600,-334.6,-15.2,15.9,217.64
1478743200,-349.8,-22.2,-5.0,217.63
1478746800,-349.1,-10.3,14.4,217.62
1478750400,-354.5,-14.8,7.3,217.61
1478754000,-363.0,2.1,0.4,217.6
1478757600,-365.9,11.0,1.3,217.59
1478761200,-365.5,9.9,-4.2,217.58
1478764800,-360.9,9.8,-3.5,217.57
1478768400,-360.2,7.0,-6.9,217.56
1478772000,-354.4,-4.0,1.4,217.56
1478775600,-353.8,-8.4,5.9,217.55
1478779200,-364.7,-10.1,4.5,217.54
1478782800,-364.6,-3.5,6.1,217.53
1478786400,-363.6,-28.9,6.5,217.52
1478790000,-363.7,-35.6,4.7,217.51
1478793600,-392.3,-16.4,-2.8,217.5
1478797200,-423.4,21.5,0.7,217.49
1478800800,-414.3,21.3,5.1,217.48
1478804400,-423.3,9.6,17.3,217.47
1478808000,-431.6,9.8,3.6,217.47
1478811600,-450.0,22.1,-1.6,217.46
1478815200,-455.2,60.6,-5.9,217.45
1478818800,-428.4,21.4,10.3,217.44
1478822400,-419.0,31.3,24.4,217.43
1478826000,-423.4,11.2,36.5,217.42
1478829600,-431.4,18.2,32.4,217.41
1478833200,-445.7,3.8,34.3,217.41
1478836800,-460.3,-12.2,13.1,217.4
1478840400,-453.3,-5.4,10.4,217.39
1478844000,-428.0,15.6,12.1,217.38
1478847600,-443.6,22.3,3.5,217.37
1478851200,-437.3,47.7,-3.9,217.37
1478854800,-449.3,32.4,-18.7,217.36
1478858400,-463.8,9.2,-0.1,217.35
1478862000,-464.8,-7.3,-7.0,217.34
1478865600,-466.6,0.2,1.8,217.33
1478869200,-449.6,13.1,4.4,217.33
1478872800,-479.0,-18.0,-14.4,217.32
1478876400,-481.5,-16.7,-33.8,217.31
1478880000,-459.3,-3.0,-3.9,217.31
1478883600,-445.2,-1.2,-23.4,217.3
1478887200,-458.5,-3.6,-36.5,217.29
1478890800,-441.3,27.8,-10.8,217.28
1478894400,-434.9,6.9,-31.1,217.28
1478898000,-441.2,0.7,-45.7,217.27
1478901600,-447.2,0.0,-65.8,217.26
1478905200,-444.6,-11.0,-54.3,217.26
1478908800,-433.4,-14.0,-43.9,217.25
1478912400,-433.0,-9.1,-36.2,217.24
1478916000,-441.8,-25.2,-44.8,217.24
1478919600,-454.5,-28.9,-66.3,217.23
1478923200,-513.6,8.8,-60.0,217.22
1478926800,-564.8,16.6,-18.1,217.22
1478930400,-592.4,11.2,12.7,217.21
1478934000,-596.6,10.4,20.6,217.2
1478937600,-611.9,20.7,26.4,217.2
1478941200,-624.3,39.5,4.5,217.19
1478944800,-635.3,29.5,0.7,217.19
1478948400,-629.1,17.0,35.9,217.18
1478952000,-652.7,15.2,56.9,217.18
1478955600,-632.4,23.2,48.8,217.17
1478959200,-662.6,56.6,40.8,217.16
1478962800,-675.6,29.0,20.2,217.16
1478966400,-689.5,13.7,37.1,217.15
1478970000,-690.4,16.2,22.5,217.15
1478973600,-697.6,-4.6,74.7,217.14
1478977200,-652.7,-2.1,37.7,217.14
1478980800,-643.7,-4.3,19.1,217.13
1478984400,-667.9,-31.2,17.0,217.13
1478988000,-651.5,-7.9,-8.4,217.12
1478991600,-673.2,-13.0,15.2,217.12
1478995200,-692.5,3.1,10.1,217.11
1478998800,-700.0,-5.9,-9.4,217.11
1479002400,-680.6,-6.0,27.0,217.1
1479006000,-702.0,3.7,17.0,217.1
1479009600,-694.7,-9.9,25.6,217.09
1479013200,-720.4,23.3,47.5,217.09
1479016800,-699.6,3.7,39.2,217.09
1479020400,-692.5,28.6,42.6,217.08
1479024000,-682.7,16.5,66.7,217.08
1479027600,-694.5,0.3,65.6,217.07
1479031200,-680.8,6.8,51.1,217.07
1479034800,-670.4,20.7,29.5,217.07
1479038400,-652.0,23.3,46.9,217.06
1479042000,-660.8,-5.0,73.3,217.06
1479045600,-645.6,-20.7,68.7,217.06
1479049200,-654.9,-14.2,71.2,217.05
1479052800,-680.8,-18.1,75.0,217.05
1479056400,-659.1,-20.8,60.8,217.05
