# Time,x,y,z
2017-01-22 05:00:00,1.431547000000000000e+06,-2.350490000000000000e+05,2.655900000000000000e+04
2017-01-22 06:00:00,1.431488000000000000e+06,-2.348910000000000000e+05,2.633300000000000000e+04
2017-01-22 07:00:00,1.431429000000000000e+06,-2.347320000000000000e+05,2.610700000000000000e+04
2017-01-22 08:00:00,1.431370000000000000e+06,-2.345740000000000000e+05,2.588100000000000000e+04
2017-01-22 09:00:00,1.431310000000000000e+06,-2.344160000000000000e+05,2.565400000000000000e+04
2017-01-22 10:00:00,1.431251000000000000e+06,-2.342570000000000000e+05,2.542800000000000000e+04
2017-01-22 11:00:00,1.431191000000000000e+06,-2.340840000000000000e+05,2.520000000000000000e+04
2017-01-22 12:00:00,1.431131000000000000e+06,-2.339100000000000000e+05,2.497200000000000000e+04
2017-01-22 13:00:00,1.431072000000000000e+06,-2.337370000000000000e+05,2.474400000000000000e+04
2017-01-22 14:00:00,1.431012000000000000e+06,-2.335640000000000000e+05,2.451600000000000000e+04
2017-01-22 15:00:00,1.430952000000000000e+06,-2.333910000000000000e+05,2.428800000000000000e+04
2017-01-22 16:00:00,1.430892000000000000e+06,-2.332170000000000000e+05,2.406100000000000000e+04
2017-01-22 17:00:00,1.430832000000000000e+06,-2.330440000000000000e+05,2.383300000000000000e+04
2017-01-22 18:00:00,1.430772000000000000e+06,-2.328710000000000000e+05,2.360500000000000000e+04
2017-01-22 19:00:00,1.430712000000000000e+06,-2.326980000000000000e+05,2.337700000000000000e+04
2017-01-22 20:00:00,1.430652000000000000e+06,-2.325240000000000000e+05,2.314900000000000000e+04
2017-01-22 21:00:00,1.430592000000000000e+06,-2.323510000000000000e+05,2.292100000000000000e+04
2017-01-22 22:00:00,1.430532000000000000e+06,-2.321780000000000000e+05,2.269300000000000000e+04
2017-01-22 23:00:00,1.430472000000000000e+06,-2.320040000000000000e+05,2.246500000000000000e+04
2017-01-23 00:00:00,1.430412000000000000e+06,-2.318310000000000000e+05,2.223700000000000000e+04
2017-01-23 01:00:00,1.430352000000000000e+06,-2.316580000000000000e+05,2.200900000000000000e+04
2017-01-23 02:00:00,1.430292000000000000e+06,-2.314850000000000000e+05,2.178200000000000000e+04
2017-01-23 03:00:00,1.430232000000000000e+06,-2.313110000000000000e+05,2.155400000000000000e+04
2017-01-23 04:00:00,1.430172000000000000e+06,-2.311380000000000000e+05,2.132600000000000000e+04
2017-01-23 05:00:00,1.430111000000000000e+06,-2.309540000000000000e+05,2.109700000000000000e+04
2017-01-23 06:00:00,1.430049000000000000e+06,-2.307590000000000000e+05,2.086600000000000000e+04
2017-01-23 07:00:00,1.429986000000000000e+06,-2.305650000000000000e+05,2.063600000000000000e+04
2017-01-23 08:00:00,1.429924000000000000e+06,-2.303700000000000000e+05,2.040500000000000000e+04
2017-01-23 09:00:00,1.429861000000000000e+06,-2.301760000000000000e+05,2.017500000000000000e+04
2017-01-23 10:00:00,1.429798000000000000e+06,-2.299810000000000000e+05,1.994500000000000000e+04
2017-01-23 11:00:00,1.429736000000000000e+06,-2.297870000000000000e+05,1.971400000000000000e+04
2017-01-23 12:00:00,1.429673000000000000e+06,-2.295920000000000000e+05,1.948400000000000000e+04
2017-01-23 13:00:00,1.429611000000000000e+06,-2.293980000000000000e+05,1.925300000000000000e+04
2017-01-23 14:00:00,1.429548000000000000e+06,-2.292030000000000000e+05,1.902300000000000000e+04
2017-01-23 15:00:00,1.429486000000000000e+06,-2.290090000000000000e+05,1.879200000000000000e+04
2017-01-23 16:00:00,1.429423000000000000e+06,-2.288140000000000000e+05,1.856200000000000000e+04
2017-01-23 17:00:00,1.429360000000000000e+06,-2.286200000000000000e+05,1.833200000000000000e+04
2017-01-23 18:00:00,1.429298000000000000e+06,-2.284250000000000000e+05,1.810100000000000000e+04
2017-01-23 19:00:00,1.429235000000000000e+06,-2.282310000000000000e+05,1.787100000000000000e+04
2017-01-23 20:00:00,1.429173000000000000e+06,-2.280360000000000000e+05,1.764000000000000000e+04
2017-01-23 21:00:00,1.429110000000000000e+06,-2.278420000000000000e+05,1.741000000000000000e+04
2017-01-23 22:00:00,1.429048000000000000e+06,-2.276470000000000000e+05,1.718000000000000000e+04
2017-01-23 23:00:00,1.428985000000000000e+06,-2.274530000000000000e+05,1.694900000000000000e+04
2017-01-24 00:00:00,1.428923000000000000e+06,-2.272580000000000000e+05,1.671900000000000000e+04
2017-01-24 01:00:00,1.428860000000000000e+06,-2.270640000000000000e+05,1.648800000000000000e+04
2017-01-24 02:00:00,1.428798000000000000e+06,-2.268690000000000000e+05,1.625800000000000000e+04
2017-01-24 03:00:00,1.428735000000000000e+06,-2.266750000000000000e+05,1.602800000000000000e+04
2017-01-24 04:00:00,1.428672000000000000e+06,-2.264800000000000000e+05,1.579700000000000000e+04
2017-01-24 05:00:00,1.428610000000000000e+06,-2.262860000000000000e+05,1.556700000000000000e+04
2017-01-24 06:00:00,1.428547000000000000e+06,-2.260910000000000000e+05,1.533600000000000000e+04
2017-01-24 07:00:00,1.428485000000000000e+06,-2.258970000000000000e+05,1.510600000000000000e+04
